operation,sample_ms
verify,0.719625
verify,0.727000
verify,0.724708
verify,0.725667
verify,0.720334
verify,0.727291
verify,0.717084
verify,0.753833
verify,0.725375
verify,0.723292
verify,0.726709
verify,0.737209
verify,0.722166
verify,0.728750
verify,0.722167
verify,0.764500
verify,0.725375
verify,0.735333
verify,0.720542
verify,0.722041
verify,0.714709
verify,0.720958
verify,0.730375
verify,0.736334
verify,0.721500
verify,0.724125
verify,0.719333
verify,0.713875
verify,0.721083
verify,0.761125
verify,0.721209
verify,0.723709
verify,0.719167
verify,0.723917
verify,0.726292
verify,0.720000
verify,0.727208
verify,0.721625
verify,0.719667
verify,0.725125
verify,0.741291
verify,0.736709
verify,0.723542
verify,0.720292
verify,0.721042
verify,0.718500
verify,0.725167
verify,0.721958
verify,0.719750
verify,0.719709
verify,0.720708
verify,0.723083
verify,0.730208
verify,0.721167
verify,0.719042
verify,0.722667
verify,0.730083
verify,0.719125
verify,0.721625
verify,0.720041
verify,0.718833
verify,0.723209
verify,0.718875
verify,0.727792
verify,0.730542
verify,0.720084
verify,0.724791
verify,0.720333
verify,0.718667
verify,0.722542
verify,0.727792
verify,0.721041
verify,0.720458
verify,0.726792
verify,0.723084
verify,0.720125
verify,0.720667
verify,0.722750
verify,0.717667
verify,0.720000
verify,0.723542
verify,0.718500
verify,0.718750
verify,0.722500
verify,0.723667
verify,0.722791
verify,0.720125
verify,0.732083
verify,0.721208
verify,0.719542
verify,0.718416
verify,0.721750
verify,0.718916
verify,0.718583
verify,0.720250
verify,0.729208
verify,0.721208
verify,0.724125
verify,0.724625
verify,0.723167
verify,0.732792
verify,0.719375
verify,0.722000
verify,0.719833
verify,0.720500
verify,0.718792
verify,0.718542
verify,0.723459
verify,0.718375
verify,0.722875
verify,0.727666
verify,0.724583
verify,0.724375
verify,0.719166
verify,0.718458
verify,0.724833
verify,0.718375
verify,0.719333
verify,0.722667
verify,0.720750
verify,0.719042
verify,0.721334
verify,0.718375
verify,0.718958
verify,0.721375
verify,0.719875
verify,0.729000
verify,0.719875
verify,0.718625
verify,0.722417
verify,0.718417
verify,0.719041
verify,0.721334
verify,0.720958
verify,0.735709
verify,0.719750
verify,0.719250
verify,0.721583
verify,0.718500
verify,0.728958
verify,0.720708
verify,0.719791
verify,0.717542
verify,0.722917
verify,0.721792
verify,0.721334
verify,0.723459
verify,0.719791
verify,0.718334
verify,0.720875
verify,0.718541
verify,0.720459
verify,0.718917
verify,0.723750
verify,0.717375
verify,0.720083
verify,0.718458
verify,0.729792
verify,0.720000
verify,0.721583
verify,0.717500
verify,0.719750
verify,0.717916
verify,0.720166
verify,0.719666
verify,0.719208
verify,0.718917
verify,0.721625
verify,0.717917
verify,0.719542
verify,0.719208
verify,0.723916
verify,0.719333
verify,0.719417
verify,0.718584
verify,0.720250
verify,0.719375
verify,0.744458
verify,0.729042
verify,0.748291
verify,0.727084
verify,0.723958
verify,0.719417
verify,0.728833
verify,0.721666
verify,0.720458
verify,0.722958
verify,0.720541
verify,0.717917
verify,0.719875
verify,0.729875
verify,0.723875
verify,0.723208
verify,0.719917
verify,0.721750
verify,0.749666
verify,0.680625
verify,0.711000
verify,0.682541
verify,0.721042
verify,0.714375
verify,0.702583
verify,0.722042
verify,0.720375
verify,0.718875
verify,0.719709
verify,0.715125
verify,0.704750
verify,0.712291
verify,0.734125
verify,0.702959
verify,0.721166
verify,0.712666
verify,0.720125
verify,0.717375
verify,0.714416
verify,0.719166
verify,0.713000
verify,0.719708
verify,0.721375
verify,0.718625
verify,0.718791
verify,0.718208
verify,0.722959
verify,0.718833
verify,0.720250
verify,0.730583
verify,0.720125
verify,0.718250
verify,0.718959
verify,0.719000
verify,0.723916
verify,0.719375
verify,0.722875
verify,0.717791
verify,0.720042
verify,0.719750
verify,0.725042
verify,0.726250
verify,0.720125
verify,0.729000
verify,0.722666
verify,0.725875
verify,0.722708
verify,0.721792
verify,0.719125
verify,0.721834
verify,0.723583
verify,0.721417
verify,0.724583
verify,0.723667
verify,0.720792
verify,0.722583
verify,0.719000
verify,0.719833
verify,0.723334
verify,0.718666
verify,0.718916
verify,0.720209
verify,0.723625
verify,0.721791
verify,0.768583
verify,0.718875
verify,0.722750
verify,0.727458
verify,0.722084
verify,0.721417
verify,0.719792
verify,0.722375
verify,0.720625
verify,0.718083
verify,0.721333
verify,0.725583
verify,0.719083
verify,0.722042
verify,0.720833
verify,0.718250
verify,0.722375
verify,0.729458
verify,0.720708
verify,0.721375
verify,0.720625
verify,0.719333
verify,0.736084
verify,0.721250
verify,0.765042
verify,0.681166
verify,0.681959
verify,0.713292
verify,0.677958
verify,0.717667
verify,0.714208
verify,0.718708
verify,0.718917
verify,0.732125
verify,0.759959
verify,0.722250
verify,0.739375
verify,0.712416
verify,0.743084
verify,0.657709
verify,0.704042
verify,0.708375
verify,0.701916
verify,0.720125
verify,0.722792
verify,0.755500
verify,0.726000
verify,0.682750
verify,0.668833
verify,0.716000
verify,0.715334
verify,0.709583
verify,0.740375
verify,0.660708
verify,0.697084
verify,0.704000
verify,0.703666
verify,0.740750
verify,0.737083
verify,0.718125
verify,0.727584
verify,0.719083
verify,0.722667
verify,0.722208
verify,0.719542
verify,0.718333
verify,0.727416
verify,0.717834
verify,0.729916
verify,0.719791
verify,0.721000
verify,0.722291
verify,0.718708
verify,0.720333
verify,0.722834
verify,0.718291
verify,0.719916
verify,0.721417
verify,0.719709
verify,0.718916
verify,0.726417
verify,0.740792
verify,0.689709
verify,0.697459
verify,0.719208
