timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763116418.221595,0,79936,72505,46186496,65.86,
1763116418.222178,5,80143,72572,46022656,65.86,
1763116418.471387,0,81955,74524,46186496,65.86,
1763116418.471431,2,82025,74628,46481408,65.86,
1763116418.471503,3,81651,74182,46022656,65.86,
1763116418.471505,1,81971,74648,46186496,65.86,
1763116418.471511,5,82180,74609,46022656,65.86,
1763116418.471577,4,82112,74770,46252032,65.86,
1763116418.721393,0,84021,76590,46186496,65.86,
1763116418.721437,3,83650,76181,46022656,65.86,
1763116418.721545,4,84154,76812,46252032,65.86,
1763116418.721536,2,84059,76662,46481408,65.86,
1763116418.721561,5,84241,76670,46022656,65.86,
1763116418.721567,1,83987,76664,46186496,65.86,
1763116418.971358,3,85683,78213,46022656,65.86,
1763116418.971387,2,86066,78668,46481408,65.86,
1763116418.971395,0,86010,78578,46186496,65.86,
1763116418.971509,4,86182,78839,46252032,65.86,
1763116418.971523,1,86026,78702,46186496,65.86,
1763116418.971533,5,86310,78738,46022656,65.86,
1763116419.221443,0,87985,78578,46186496,65.86,
1763116419.221518,2,88054,78668,46481408,65.86,
1763116419.221524,3,87676,78213,46022656,65.86,
1763116419.221538,4,88179,78839,46252032,65.86,
1763116419.221544,1,87999,78702,46186496,65.86,
1763116419.221536,5,88334,78738,46022656,65.86,
1763116419.471520,3,89627,78213,46022656,65.86,
1763116419.471590,0,89961,78578,46186496,65.86,
1763116419.471584,1,89905,78702,46186496,65.86,
1763116419.471605,4,90116,78839,46252032,65.86,
1763116419.471619,2,89928,78668,46481408,65.86,
1763116419.471636,5,90330,78738,46022656,65.86,
1763116419.721580,0,91895,78578,46186496,65.86,
1763116419.721574,1,91706,78702,46186496,65.86,
1763116419.721640,5,92146,78738,46022656,65.86,
1763116419.721647,3,91457,78213,46022656,65.86,
1763116419.721660,4,91931,78839,46252032,65.86,
1763116419.721663,2,91719,78668,46481408,65.86,
1763116419.971489,2,93628,78668,46481408,65.86,
1763116419.971498,3,93318,78213,46022656,65.86,
1763116419.971556,0,93877,78578,46186496,65.86,
1763116419.971566,1,93597,78702,46186496,65.86,
1763116419.971610,5,93987,78738,46022656,65.86,
1763116419.971640,4,93867,78839,46252032,65.86,
